lat;long;order;dialect
9.6311082;55.3531116;3112;Søn
9.6228685;55.3570151;3113;Søn
9.6077623;55.3562344;3114;Søn
9.5988359;55.3577957;3115;Søn
9.5974626;55.3624793;3116;Søn
9.5905961;55.3609182;3117;Søn
9.5809831;55.3620891;3118;Søn
9.5741167;55.3632599;3119;Søn
9.5741167;55.3667722;3120;Søn
9.5672512;55.3726016;3121;Søn
9.561757;55.3737958;3122;Søn
9.4024553;55.3737958;3123;Søn
9.3674374;55.3737721;3124;Søn
9.2884731;55.3718212;3125;Søn
9.1882219;55.3730154;3126;Søn
9.0920915;55.3749662;3127;Søn
8.9657487;55.376917;3128;Søn
8.9046383;55.3776736;3129;Søn
8.8854112;55.3718449;3130;Søn
8.870306;55.358943;3131;Søn
8.8455858;55.3511597;3132;Søn
8.8339138;55.346451;3133;Søn
8.7954606;55.3394463;3134;Søn
8.7631893;55.333174;3135;Søn
8.7068834;55.3359316;3136;Søn
8.6773576;55.3406178;3137;Søn
8.6663713;55.3410083;3138;Søn
8.6677446;55.3371032;3139;Søn
8.6752977;55.3347599;3140;Søn
8.6752977;55.332026;3141;Søn
8.6691179;55.3304637;3142;Søn
8.6711778;55.323823;3143;Søn
8.6663713;55.3144461;3144;Søn
8.6622514;55.3089752;3145;Søn
8.6560716;55.3042853;3146;Søn
8.6560716;55.2980312;3147;Søn
8.6540117;55.2921671;3148;Søn
8.6540117;55.2882572;3149;Søn
8.6588182;55.2792629;3150;Søn
8.6608781;55.2706579;3151;Søn
8.6601915;55.2604858;3152;Søn
8.6636247;55.2550075;3153;Søn
8.6601915;55.2518767;3154;Søn
8.6615648;55.2463971;3155;Søn
8.6684312;55.2393509;3156;Søn
8.6698045;55.232695;3157;Søn
8.6732377;55.226038;3158;Søn
8.6704912;55.2189882;3159;Søn
8.6704912;55.2123289;3160;Søn
8.6725511;55.2064521;3161;Søn
8.6787309;55.2009664;3162;Søn
8.6794176;55.1899925;3163;Søn
8.6835374;55.1852885;3164;Søn
8.6869707;55.1778394;3165;Søn
8.6869707;55.1747025;3166;Søn
8.6897172;55.1676436;3167;Søn
8.6910905;55.1625447;3168;Søn
8.6917772;55.1582298;3169;Søn
8.6897172;55.1543067;3170;Søn
8.6732377;55.1519527;3171;Søn
8.6498918;55.1484214;3172;Søn
8.6718645;55.1456746;3173;Søn
8.6801042;55.1425351;3174;Søn
8.6794176;55.1362556;3175;Søn
8.6739244;55.1256565;3176;Søn
8.6670579;55.1115201;3177;Søn
8.6601915;55.1005216;3178;Søn
8.6546983;55.0938425;3179;Søn
8.6485185;55.0879482;3180;Søn
8.6430253;55.075764;3181;Søn
8.6409654;55.0620032;3182;Søn
8.6361589;55.0470575;3183;Søn
8.6334123;55.0340738;3184;Søn
8.6423387;55.0143935;3185;Søn
8.6519517;54.9947035;3186;Søn
8.6595048;54.9844609;3187;Søn
8.6601915;54.9742157;3188;Søn
8.6601915;54.9616026;3189;Søn
8.6519517;54.9442532;3190;Søn
8.6430253;54.9261071;3191;Søn
8.6405662;54.910088;3192;Søn
